PC Time, Mocap_X, Mocap_y, Mocap_z, Mocap_yaw, Mocap_pitch, Mocap_roll, X_ref, Y_ref, Z_ref ,,,,
16.996,-0.556545,-0.118774,0.482045,2.553547,-0.098554,-1.615606,0,0,0.5,,,,
17.006,-0.554357,-0.118454,0.482356,2.329979,0.095393,-1.782563,0,0,0.5,,,,
17.016,-0.552238,-0.117996,0.482592,2.329868,-0.229854,-1.987495,0,0,0.5,,,,
17.026,-0.549885,-0.117931,0.48282,2.395558,0.10914,-1.689622,0,0,0.5,,,,
17.036,-0.547422,-0.117784,0.48297,2.514799,0.116371,-1.716516,0,0,0.5,,,,
17.046,-0.544949,-0.117287,0.483285,2.235253,-0.22575,-2.06406,0,0,0.5,,,,
17.056,-0.5427,-0.11705,0.48345,2.365492,0.118921,-1.905399,0,0,0.5,,,,
17.066,-0.540183,-0.116962,0.483479,2.61175,-0.016632,-1.77522,0,0,0.5,,,,
17.076,-0.537805,-0.116497,0.48383,2.293657,0.174112,-1.926724,0,0,0.5,,,,
17.086,-0.535112,-0.116504,0.483909,2.54822,0.193332,-1.793188,0,0,0.5,,,,
17.096,-0.532508,-0.116162,0.484074,2.550745,0.144976,-1.898338,0,0,0.5,,,,
17.106,-0.530051,-0.115703,0.484342,2.296357,0.168924,-2.035571,0,0,0.5,,,,
17.116,-0.527295,-0.115787,0.484355,2.438029,0.268791,-1.569739,0,0,0.5,,,,
17.126,-0.524676,-0.115457,0.484582,2.405163,0.135328,-1.940345,0,0,0.5,,,,
17.136,-0.522051,-0.114982,0.484741,2.420332,-0.084033,-1.950846,0,0,0.5,,,,
17.146,-0.519208,-0.115135,0.484606,2.557502,0.292752,-1.678124,0,0,0.5,,,,
17.156,-0.51629,-0.11488,0.484679,2.650774,0.205682,-1.613193,0,0,0.5,,,,
17.166,-0.513619,-0.114321,0.484845,2.417427,0.013747,-1.973511,0,0,0.5,,,,
17.176,-0.510669,-0.114082,0.48492,2.600462,0.297873,-1.91543,0,0,0.5,,,,
17.186,-0.50772,-0.113908,0.484793,2.757136,0.157898,-1.939245,0,0,0.5,,,,
17.196,-0.504886,-0.113561,0.484688,2.728009,0.133073,-2.027479,0,0,0.5,,,,
17.206,-0.501947,-0.113055,0.48485,2.614928,0.185111,-2.28687,0,0,0.5,,,,
17.216,-0.498887,-0.112858,0.484645,2.741219,0.206752,-2.235789,0,0,0.5,,,,
17.226,-0.49588,-0.112326,0.484724,2.676971,0.560781,-2.238857,0,0,0.5,,,,
17.236,-0.492905,-0.111919,0.484597,2.587663,0.271731,-2.365128,0,0,0.5,,,,
17.247,-0.489679,-0.112043,0.484462,2.777674,0.167255,-2.026086,0,0,0.5,,,,
17.256,-0.48644,-0.111655,0.484598,2.854273,0.208424,-2.184995,0,0,0.5,,,,
17.266,-0.483319,-0.111297,0.484533,2.810453,0.239152,-2.060196,0,0,0.5,,,,
17.276,-0.4802,-0.111097,0.484226,2.75223,0.127585,-1.939191,0,0,0.5,,,,
17.286,-0.477066,-0.11057,0.484545,2.572034,0.190855,-2.079078,0,0,0.5,,,,
17.296,-0.473491,-0.110466,0.484344,2.974485,0.166419,-1.953705,0,0,0.5,,,,
17.306,-0.470478,-0.1098,0.484401,2.670289,0.130398,-2.200202,0,0,0.5,,,,
17.316,-0.467041,-0.109558,0.484232,2.816067,0.197407,-1.833639,0,0,0.5,,,,
17.326,-0.463506,-0.10928,0.484181,3.055579,-0.179813,-2.196421,0,0,0.5,,,,
17.336,-0.460085,-0.108826,0.484394,2.939115,0.185279,-2.01668,0,0,0.5,,,,
17.346,-0.456844,-0.10835,0.484309,2.763622,-0.176626,-2.166556,0,0,0.5,,,,
17.356,-0.453308,-0.108282,0.484353,3.004519,0.086783,-1.711027,0,0,0.5,,,,
17.366,-0.449954,-0.107922,0.484408,2.755811,-0.074466,-1.832947,0,0,0.5,,,,
17.376,-0.446361,-0.107787,0.484429,2.797535,-0.021747,-1.496177,0,0,0.5,,,,
17.386,-0.442683,-0.10745,0.484451,2.850676,-0.076516,-1.401861,0,0,0.5,,,,
17.396,-0.439218,-0.107266,0.484315,2.848051,0.096975,-1.09877,0,0,0.5,,,,
17.406,-0.435591,-0.106854,0.484472,2.851839,-0.169557,-1.32229,0,0,0.5,,,,
17.416,-0.431978,-0.106667,0.484557,2.807977,0.038532,-1.010241,0,0,0.5,,,,
17.426,-0.428223,-0.106406,0.48437,2.878939,-0.180496,-0.974194,0,0,0.5,,,,
17.437,-0.424199,-0.106238,0.484487,3.043645,-0.276228,-1.091813,0,0,0.5,,,,
17.447,-0.420501,-0.105828,0.484325,3.080087,-0.261964,-1.151835,0,0,0.5,,,,
17.457,-0.416994,-0.105319,0.484375,2.952097,-0.100396,-1.119396,0,0,0.5,,,,
17.467,-0.413115,-0.105061,0.484451,2.983632,-0.236991,-1.201434,0,0,0.5,,,,
17.477,-0.40911,-0.105128,0.484301,3.249875,-0.308814,-1.126457,0,0,0.5,,,,
17.487,-0.405405,-0.104492,0.48422,2.82041,-0.210628,-1.121776,0,0,0.5,,,,
17.497,-0.401635,-0.104273,0.484132,2.841951,-0.054185,-1.040592,0,0,0.5,,,,
17.507,-0.397631,-0.103958,0.484275,2.912463,-0.177812,-1.17793,0,0,0.5,,,,
17.517,-0.393555,-0.103969,0.484138,3.031138,-0.137976,-0.964751,0,0,0.5,,,,
17.527,-0.389518,-0.103807,0.484121,3.000149,-0.302295,-1.213728,0,0,0.5,,,,
17.537,-0.385312,-0.103589,0.48405,3.198329,-0.146556,-0.970081,0,0,0.5,,,,
17.547,-0.381577,-0.103074,0.484157,2.838125,-0.082131,-1.278165,0,0,0.5,,,,
17.557,-0.377355,-0.103104,0.484038,3.169398,-0.312881,-1.368762,0,0,0.5,,,,
17.567,-0.373526,-0.10278,0.484133,2.980951,-0.357416,-1.392408,0,0,0.5,,,,
17.577,-0.3691,-0.102703,0.484031,3.077081,-0.052378,-1.138377,0,0,0.5,,,,
17.587,-0.364893,-0.102715,0.484122,3.214788,-0.350483,-1.374134,0,0,0.5,,,,
17.597,-0.360699,-0.10249,0.484089,3.142886,-0.578989,-1.514897,0,0,0.5,,,,
17.607,-0.35651,-0.102378,0.484363,3.025559,-0.188665,-1.223105,0,0,0.5,,,,
17.617,-0.35229,-0.102234,0.484423,2.939267,-0.257413,-1.207331,0,0,0.5,,,,
17.627,-0.347892,-0.10257,0.484129,3.215685,-0.137123,-0.627353,0,0,0.5,,,,
17.637,-0.343782,-0.10212,0.484494,2.79521,0.112332,-0.898574,0,0,0.5,,,,
17.647,-0.339487,-0.102043,0.484483,2.894334,-0.216502,-1.030523,0,0,0.5,,,,
17.657,-0.334984,-0.102052,0.484721,3.019408,-0.425872,-1.322302,0,0,0.5,,,,
17.667,-0.330672,-0.102078,0.484587,3.015083,-0.195018,-1.099996,0,0,0.5,,,,
17.677,-0.326311,-0.101707,0.484529,2.827953,-0.320916,-1.214783,0,0,0.5,,,,
17.687,-0.321742,-0.101942,0.484558,3.343469,-0.454115,-1.54401,0,0,0.5,,,,
17.697,-0.317284,-0.101659,0.484593,3.055286,-0.206068,-1.397578,0,0,0.5,,,,
17.707,-0.312811,-0.101495,0.48457,3.029293,-0.233945,-1.617107,0,0,0.5,,,,
17.717,-0.308323,-0.101461,0.484519,3.043851,-0.188554,-1.555414,0,0,0.5,,,,
17.727,-0.303689,-0.101559,0.484379,3.248351,-0.122658,-1.508474,0,0,0.5,,,,
17.737,-0.299135,-0.101611,0.484383,3.327676,-0.582462,-1.736164,0,0,0.5,,,,
17.747,-0.294795,-0.101296,0.484549,2.933935,-0.264856,-1.565011,0,0,0.5,,,,
17.757,-0.290065,-0.101474,0.484485,3.056628,-0.624302,-1.760497,0,0,0.5,,,,
17.767,-0.285388,-0.101537,0.484535,3.139513,-0.30018,-1.46789,0,0,0.5,,,,
17.777,-0.280678,-0.101489,0.484533,3.096301,-0.5136,-1.761428,0,0,0.5,,,,
17.788,-0.276029,-0.101591,0.484471,3.369234,-0.753427,-1.827639,0,0,0.5,,,,
17.797,-0.271643,-0.101341,0.484429,2.941786,-0.227532,-1.641062,0,0,0.5,,,,
17.807,-0.266818,-0.10105,0.484502,2.979889,-0.501682,-2.024069,0,0,0.5,,,,
17.817,-0.261998,-0.100976,0.484225,3.081067,-0.238606,-2.035283,0,0,0.5,,,,
17.827,-0.257354,-0.10077,0.484213,3.025207,-0.50226,-2.297736,0,0,0.5,,,,
17.838,-0.252236,-0.100908,0.484043,3.299724,-0.587493,-2.322582,0,0,0.5,,,,
17.847,-0.247588,-0.100818,0.48383,3.205078,-0.614569,-2.096162,0,0,0.5,,,,
17.857,-0.242755,-0.100728,0.483868,3.199699,-0.901386,-2.419697,0,0,0.5,,,,
17.868,-0.237903,-0.10063,0.483844,3.225863,-0.734767,-2.252166,0,0,0.5,,,,
17.877,-0.233253,-0.100448,0.48394,2.923487,-0.664225,-2.224715,0,0,0.5,,,,
17.887,-0.228428,-0.100369,0.483601,3.05625,-1.16795,-2.483033,0,0,0.5,,,,
17.897,-0.223463,-0.100586,0.483499,3.193937,-0.941319,-2.122526,0,0,0.5,,,,
17.907,-0.218536,-0.10031,0.483433,3.167034,-0.887981,-2.311405,0,0,0.5,,,,
17.917,-0.213821,-0.100043,0.483306,3.066465,-1.25912,-2.389966,0,0,0.5,,,,
17.927,-0.208743,-0.099875,0.483338,3.037492,-1.197052,-2.552653,0,0,0.5,,,,
17.937,-0.203958,-0.100117,0.483271,3.196539,-1.111248,-2.511309,0,0,0.5,,,,
17.947,-0.199016,-0.099658,0.483094,2.973965,-0.770474,-2.151846,0,0,0.5,,,,
17.957,-0.194068,-0.099695,0.482828,3.099476,-1.147934,-2.501033,0,0,0.5,,,,
17.967,-0.189316,-0.099538,0.482815,3.084201,-1.169954,-2.37026,0,0,0.5,,,,
17.977,-0.18418,-0.099225,0.482544,3.128985,-1.368616,-2.455368,0,0,0.5,,,,
17.988,-0.179329,-0.09909,0.482483,3.0348,-1.4657,-2.40705,0,0,0.5,,,,
17.997,-0.174454,-0.098974,0.482263,3.019585,-1.299399,-2.328993,0,0,0.5,,,,
18.007,-0.169729,-0.098356,0.482265,2.630477,-1.145414,-2.49133,0,0,0.5,,,,
18.018,-0.164742,-0.098101,0.48198,2.609382,-1.596191,-2.376313,0,0,0.5,,,,
18.027,-0.15977,-0.098423,0.481663,2.802902,-1.310481,-2.139552,0,0,0.5,,,,
18.037,-0.154868,-0.098203,0.481782,2.856425,-1.630695,-2.388262,0,0,0.5,,,,
18.047,-0.149936,-0.098057,0.48136,2.743007,-1.299343,-2.018903,0,0,0.5,,,,
18.057,-0.144934,-0.097662,0.481178,2.635221,-1.788243,-2.167709,0,0,0.5,,,,
18.067,-0.14016,-0.097575,0.481031,2.491779,-1.377471,-1.731884,0,0,0.5,,,,
18.077,-0.135021,-0.09771,0.481062,2.725694,-1.953347,-2.305636,0,0,0.5,,,,
18.088,-0.130102,-0.097443,0.480873,2.826944,-2.313378,-2.272364,0,0,0.5,,,,
18.097,-0.125312,-0.097167,0.48042,2.701321,-2.093853,-2.206441,0,0,0.5,,,,
18.107,-0.120363,-0.096927,0.480099,2.647648,-2.105598,-1.985667,0,0,0.5,,,,
18.118,-0.115304,-0.09686,0.480126,2.6592,-2.643487,-2.517322,0,0,0.5,,,,
18.127,-0.110481,-0.096626,0.479498,2.639494,-2.311698,-1.843186,0,0,0.5,,,,
18.137,-0.105577,-0.096408,0.479199,2.665362,-2.400437,-1.907707,0,0,0.5,,,,
18.147,-0.100842,-0.096145,0.479112,2.631116,-2.743721,-2.489648,0,0,0.5,,,,
18.157,-0.096198,-0.096103,0.478245,2.352411,-1.855907,-1.030509,0,0,0.5,,,,
18.167,-0.091229,-0.095597,0.47786,1.978577,-2.079592,-1.081942,0,0,0.5,,,,
18.177,-0.086353,-0.095241,0.477687,1.687852,-1.66197,-0.894661,0,0,0.5,,,,
18.187,-0.081542,-0.095728,0.477404,2.207291,-2.055174,-1.463195,0,0,0.5,,,,
18.197,-0.076801,-0.095686,0.476802,1.902213,-1.838178,-0.988368,0,0,0.5,,,,
18.207,-0.071588,-0.095368,0.476532,2.439095,-2.26812,-0.842717,0,0,0.5,,,,
18.218,-0.06698,-0.095511,0.475933,1.991659,-1.768478,-0.55989,0,0,0.5,,,,
18.227,-0.062252,-0.095547,0.47595,1.883211,-1.498246,-0.406929,0,0,0.5,,,,
18.237,-0.057218,-0.095632,0.475641,2.121473,-1.616487,-0.608707,0,0,0.5,,,,
18.248,-0.052436,-0.095254,0.47555,1.814852,-1.54787,-0.188089,0,0,0.5,,,,
18.257,-0.047695,-0.095208,0.475423,2.319202,-1.995141,-0.789751,0,0,0.5,,,,
18.267,-0.043249,-0.095575,0.474877,1.864471,-1.480909,-0.709846,0,0,0.5,,,,
18.277,-0.038549,-0.095435,0.474597,1.758751,-1.666766,-1.114253,0,0,0.5,,,,
18.287,-0.033655,-0.094958,0.474416,2.218729,-2.304981,-1.090142,0,0,0.5,,,,
18.297,-0.028893,-0.094661,0.473842,2.234242,-2.853303,-1.351662,0,0,0.5,,,,
18.307,-0.024662,-0.094612,0.473398,2.076452,-2.229833,-1.115814,0,0,0.5,,,,
18.318,-0.019891,-0.094689,0.472911,1.554044,-2.184021,-1.306667,0,0,0.5,,,,
18.327,-0.015539,-0.095503,0.47219,0.256968,-1.235897,-1.415258,0,0,0.5,,,,
18.337,-0.011075,-0.093925,0.472579,1.321622,-2.49172,-1.591545,0,0,0.5,,,,
18.347,-0.00673,-0.094385,0.472491,1.323175,-2.888769,-2.030048,0,0,0.5,,,,
18.357,-0.00179,-0.093992,0.472498,1.437821,-2.583928,-1.994642,0,0,0.5,,,,
18.367,0.002426,-0.094244,0.4721,1.389368,-2.979285,-1.600798,0,0,0.5,,,,
18.378,0.007204,-0.094391,0.4723,1.643843,-2.705596,-1.967,0,0,0.5,,,,
18.388,0.011412,-0.093842,0.472074,1.587113,-3.267207,-2.036176,0,0,0.5,,,,
18.397,0.015745,-0.093906,0.471634,1.436448,-3.217373,-2.10504,0,0,0.5,,,,
18.407,0.020254,-0.093758,0.471433,1.682665,-3.405755,-2.545819,0,0,0.5,,,,
18.418,0.0243,-0.093707,0.471587,1.273129,-3.609837,-2.728048,0,0,0.5,,,,
18.428,0.028748,-0.093811,0.471464,1.241768,-4.037056,-2.555897,0,0,0.5,,,,
18.438,0.033062,-0.093922,0.471695,1.298222,-3.072777,-2.299601,0,0,0.5,,,,
18.447,0.037808,-0.093752,0.471225,1.658584,-3.609963,-1.917602,0,0,0.5,,,,
18.458,0.04169,-0.0939,0.47161,1.046564,-2.728404,-1.909947,0,0,0.5,,,,
18.468,0.045195,-0.092669,0.472082,-0.027699,-2.12483,-2.21729,0,0,0.5,,,,
18.478,0.049542,-0.093155,0.471491,0.198542,-2.746347,-2.403444,0,0,0.5,,,,
18.487,0.054016,-0.093589,0.471211,0.640848,-3.363772,-2.163178,0,0,0.5,,,,
18.497,0.058126,-0.093479,0.471058,0.605415,-4.171765,-2.556615,0,0,0.5,,,,
18.507,0.062058,-0.09337,0.471148,0.36336,-3.941404,-2.834848,0,0,0.5,,,,
18.517,0.065783,-0.092216,0.470911,-0.388062,-3.928168,-2.864224,0,0,0.5,,,,
18.528,0.069879,-0.091744,0.472057,-1.030131,-1.936871,-1.599211,0,0,0.5,,,,
18.538,0.073864,-0.093221,0.471151,-0.592563,-3.733675,-2.576706,0,0,0.5,,,,
18.548,0.077421,-0.092839,0.471598,-0.680219,-3.062648,-1.532291,0,0,0.5,,,,
18.558,0.081165,-0.092958,0.471657,-0.254782,-3.124222,-1.731694,0,0,0.5,,,,
18.567,0.085092,-0.092784,0.471476,-0.209093,-2.831872,-1.901298,0,0,0.5,,,,
18.578,0.088704,-0.092444,0.471878,-0.849076,-2.212863,-1.625716,0,0,0.5,,,,
18.587,0.092785,-0.092993,0.471198,-0.872908,-3.351495,-1.609498,0,0,0.5,,,,
18.598,0.096511,-0.092898,0.470847,-0.893372,-3.920138,-2.540954,0,0,0.5,,,,
18.607,0.09996,-0.092699,0.471117,-0.790102,-3.036614,-1.219871,0,0,0.5,,,,
18.618,0.103766,-0.092483,0.470583,-0.954786,-3.80766,-2.259759,0,0,0.5,,,,
18.628,0.107567,-0.092784,0.470316,-0.714723,-3.717491,-2.265627,0,0,0.5,,,,
18.637,0.111144,-0.092605,0.470301,-0.912721,-3.627596,-2.366521,0,0,0.5,,,,
18.648,0.114438,-0.09262,0.469575,-0.133394,-4.393588,-3.606112,0,0,0.5,,,,
18.658,0.11792,-0.092511,0.469888,-0.804432,-4.35447,-2.693749,0,0,0.5,,,,
18.667,0.121461,-0.092221,0.46959,-0.961439,-4.663806,-2.538266,0,0,0.5,,,,
18.678,0.125022,-0.092211,0.469581,-1.171667,-4.546023,-2.792342,0,0,0.5,,,,
18.688,0.128708,-0.092221,0.469321,-1.111429,-5.005744,-2.911055,0,0,0.5,,,,
18.697,0.1317,-0.092183,0.46969,-1.338708,-4.083557,-2.937899,0,0,0.5,,,,
18.707,0.134632,-0.092416,0.46884,-1.438013,-5.137787,-3.685778,0,0,0.5,,,,
18.718,0.138408,-0.092203,0.469652,-1.265172,-3.548503,-2.669591,0,0,0.5,,,,
18.728,0.141637,-0.092201,0.469154,-1.16626,-4.232806,-2.451031,0,0,0.5,,,,
18.737,0.144794,-0.092735,0.46881,-0.805484,-4.57696,-2.905114,0,0,0.5,,,,
18.748,0.148024,-0.092293,0.46851,-0.98873,-5.02989,-2.973433,0,0,0.5,,,,
18.758,0.151147,-0.092374,0.468613,-1.072696,-4.265205,-2.177802,0,0,0.5,,,,
18.768,0.153897,-0.092097,0.468861,-1.266185,-4.059738,-2.399519,0,0,0.5,,,,
18.778,0.157245,-0.092176,0.468377,-0.937632,-4.584378,-2.719265,0,0,0.5,,,,
18.788,0.160351,-0.092438,0.468346,-0.567268,-4.692523,-2.599992,0,0,0.5,,,,
18.797,0.163079,-0.092458,0.468098,-0.666421,-4.645707,-2.293726,0,0,0.5,,,,
18.807,0.166155,-0.092357,0.46823,-0.637566,-4.880873,-2.369541,0,0,0.5,,,,
18.818,0.168968,-0.092434,0.468331,-0.678332,-5.155557,-2.68962,0,0,0.5,,,,
18.828,0.171488,-0.092696,0.468379,-0.630339,-4.859178,-2.265273,0,0,0.5,,,,
18.837,0.174476,-0.092342,0.468464,-0.589017,-5.122522,-2.329267,0,0,0.5,,,,
18.848,0.177089,-0.092444,0.468399,-0.535463,-4.750207,-1.95996,0,0,0.5,,,,
18.858,0.179851,-0.092165,0.468545,-0.432367,-5.183446,-2.436443,0,0,0.5,,,,
18.867,0.182615,-0.09228,0.46871,-0.232404,-5.435461,-2.566569,0,0,0.5,,,,
18.878,0.185211,-0.092155,0.468502,-0.493487,-5.569697,-2.386777,0,0,0.5,,,,
18.887,0.187571,-0.091983,0.468602,-0.269507,-5.252784,-2.347321,0,0,0.5,,,,
18.897,0.190327,-0.092069,0.468893,-0.12744,-5.420668,-2.55582,0,0,0.5,,,,
18.908,0.192624,-0.091942,0.469008,-0.386843,-5.322203,-2.438503,0,0,0.5,,,,
18.918,0.194978,-0.091871,0.469052,-0.225241,-5.447442,-2.182009,0,0,0.5,,,,
18.928,0.197509,-0.092045,0.469276,0.261171,-5.808796,-2.60941,0,0,0.5,,,,
18.938,0.199831,-0.091767,0.469396,-0.041933,-5.507366,-2.359914,0,0,0.5,,,,
18.948,0.201846,-0.091915,0.469382,0.118482,-5.272396,-2.166947,0,0,0.5,,,,
18.958,0.204036,-0.091407,0.469407,0.091935,-6.808844,-2.904295,0,0,0.5,,,,
18.968,0.206373,-0.0913,0.469574,-0.126127,-6.104594,-2.937541,0,0,0.5,,,,
18.978,0.208405,-0.091532,0.469558,0.089425,-5.471387,-2.534749,0,0,0.5,,,,
18.988,0.210608,-0.091376,0.469725,0.344143,-5.724506,-2.714155,0,0,0.5,,,,
18.998,0.212176,-0.091128,0.46987,0.098121,-5.774151,-2.593006,0,0,0.5,,,,
19.007,0.214772,-0.091246,0.47013,0.330453,-5.740065,-2.818852,0,0,0.5,,,,
19.017,0.216254,-0.091398,0.470243,0.543815,-5.793413,-2.751348,0,0,0.5,,,,
19.028,0.218384,-0.091031,0.470324,0.328897,-5.544894,-2.59373,0,0,0.5,,,,
19.038,0.219996,-0.090854,0.470458,0.486531,-5.373911,-2.636718,0,0,0.5,,,,
19.047,0.221846,-0.091004,0.470458,0.592463,-4.987174,-2.158643,0,0,0.5,,,,
19.057,0.223432,-0.090767,0.470585,0.614004,-4.943468,-2.132066,0,0,0.5,,,,
19.068,0.225452,-0.090568,0.471006,0.862753,-5.141258,-2.699799,0,0,0.5,,,,
19.078,0.226654,-0.090503,0.470987,0.685219,-5.03337,-2.446546,0,0,0.5,,,,
19.087,0.228375,-0.090423,0.471147,0.78232,-5.327227,-2.559391,0,0,0.5,,,,
19.098,0.229817,-0.090547,0.471256,0.931959,-5.213887,-2.261589,0,0,0.5,,,,
19.108,0.231363,-0.090569,0.471569,1.123826,-5.494984,-2.455013,0,0,0.5,,,,
19.117,0.232515,-0.089993,0.471823,0.823741,-5.097262,-2.042174,0,0,0.5,,,,
19.128,0.234081,-0.090176,0.471995,1.064075,-4.999524,-1.807879,0,0,0.5,,,,
19.138,0.235496,-0.089997,0.472185,1.282813,-5.10106,-1.861216,0,0,0.5,,,,
19.147,0.236653,-0.089612,0.472494,0.918732,-4.933471,-1.937339,0,0,0.5,,,,
19.157,0.237901,-0.089697,0.472677,1.15257,-4.865284,-2.099638,0,0,0.5,,,,
19.168,0.239052,-0.089641,0.472833,1.401004,-4.973129,-1.922536,0,0,0.5,,,,
19.178,0.240133,-0.089544,0.472989,1.382088,-5.006009,-1.60284,0,0,0.5,,,,
19.187,0.241376,-0.089488,0.473338,1.453485,-5.046726,-1.731105,0,0,0.5,,,,
19.198,0.242133,-0.089511,0.473448,1.359737,-4.885572,-1.19563,0,0,0.5,,,,
19.207,0.243141,-0.089523,0.473511,1.444596,-4.662613,-0.940058,0,0,0.5,,,,
19.218,0.243985,-0.089451,0.473668,1.483844,-4.789364,-0.841474,0,0,0.5,,,,
19.227,0.244854,-0.089168,0.474096,1.574425,-5.08549,-1.259533,0,0,0.5,,,,
19.237,0.245755,-0.089099,0.474161,1.551535,-5.063725,-1.329328,0,0,0.5,,,,
19.248,0.246598,-0.088961,0.474398,1.65347,-5.136263,-1.422649,0,0,0.5,,,,
19.258,0.247319,-0.089083,0.474403,1.871158,-4.827261,-1.132836,0,0,0.5,,,,
19.268,0.247938,-0.089006,0.474677,2.031978,-5.051886,-1.457797,0,0,0.5,,,,
19.278,0.248664,-0.088633,0.474887,1.901288,-4.801913,-1.4229,0,0,0.5,,,,
19.288,0.249141,-0.089074,0.474913,1.724641,-4.67216,-1.080195,0,0,0.5,,,,
19.298,0.249906,-0.088974,0.474967,2.103527,-4.802043,-1.156997,0,0,0.5,,,,
19.307,0.250294,-0.088956,0.475215,2.335618,-5.099458,-1.452962,0,0,0.5,,,,
19.318,0.250622,-0.088531,0.47542,2.024804,-4.964213,-1.514171,0,0,0.5,,,,
19.328,0.251158,-0.088597,0.475535,2.058258,-5.051982,-1.611562,0,0,0.5,,,,
19.338,0.251418,-0.088634,0.475821,2.133586,-4.917082,-1.870059,0,0,0.5,,,,
19.347,0.25187,-0.088602,0.475862,2.321471,-5.455907,-2.173234,0,0,0.5,,,,
19.358,0.252141,-0.088642,0.475961,2.506968,-5.405317,-2.403178,0,0,0.5,,,,
19.368,0.252463,-0.088727,0.476091,2.585211,-5.564349,-2.455639,0,0,0.5,,,,
19.378,0.252546,-0.08889,0.47631,2.863019,-5.195212,-2.36754,0,0,0.5,,,,
19.388,0.252685,-0.088983,0.476331,2.819318,-5.498121,-2.388562,0,0,0.5,,,,
